"","여행시나이대_만","성별.x","FIT등급","PKG이용등급","고객번호.1"
"2219","39to43","F","6_무등급","5_1회성",76949282
"2220","44to48","F","4_일반","2_VIP",76974130
"2221","39to43","F","6_무등급","5_1회성",77000627
"2222","44to48","F","5_1회성","6_무등급",77051865
"2223","64to68","F","5_1회성","6_무등급",77051866
"2224","54to58","M","6_무등급","5_1회성",77119397
"2225","24to28","F","6_무등급","5_1회성",77119399
"2226","34to38","M","6_무등급","5_1회성",77182746
"2227","64to68","M","6_무등급","4_일반",77283653
"2228","59to63","M","6_무등급","3_우수",77357771
"2229","54to58","F","4_일반","5_1회성",77375344
"2230","64to68","F","5_1회성","5_1회성",77393008
"2231","34to38","F","6_무등급","5_1회성",77393010
"2232","29to33","M","5_1회성","6_무등급",77393011
"2233","39to43","M","5_1회성","6_무등급",77501522
"2234","69to73","M","6_무등급","5_1회성",77591200
"2235","64to68","F","6_무등급","5_1회성",77591201
"2236","64to68","M","6_무등급","2_VIP",77607274
"2237","44to48","M","6_무등급","2_VIP",76803662
"2238","54to58","F","6_무등급","5_1회성",76915310
"2239","29to33","M","6_무등급","5_1회성",76915311
"2240","59to63","F","6_무등급","2_VIP",76918604
"2241","69to73","F","6_무등급","4_일반",76935015
"2242","74to78","M","6_무등급","5_1회성",76935016
"2243","44to48","F","4_일반","2_VIP",76974130
"2244","59to63","F","6_무등급","2_VIP",77094653
"2245","54to58","F","6_무등급","3_우수",77131875
"2246","64to68","F","6_무등급","5_1회성",77263878
"2247","34to38","F","6_무등급","5_1회성",77301712
"2248","64to68","F","6_무등급","5_1회성",77343490
"2249","39to43","F","5_1회성","3_우수",77403766
"2250","34to38","F","4_일반","6_무등급",77405846
"2251","79more","F","6_무등급","5_1회성",77487322
"2252","59to63","M","6_무등급","3_우수",77564824
"2253","39to43","F","5_1회성","6_무등급",76795524
"2254","64to68","F","6_무등급","2_VIP",77257094
"2255","64to68","M","6_무등급","3_우수",77312014
"2256","44to48","M","6_무등급","6_무등급",77348820
"2257","64to68","F","6_무등급","2_VIP",77362210
"2258","44to48","M","6_무등급","5_1회성",77408528
"2259","54to58","F","6_무등급","5_1회성",77493348
"2260","64to68","M","6_무등급","5_1회성",77188144
"2261","39to43","F","6_무등급","5_1회성",77312558
"2262","54to58","F","4_일반","2_VIP",77592259
"2263","64to68","M","6_무등급","5_1회성",77601138
"2264","64to68","F","6_무등급","5_1회성",77601139
"2265","54to58","M","6_무등급","3_우수",76894047
"2266","59to63","F","6_무등급","2_VIP",76915756
"2267","24to28","M","5_1회성","5_1회성",77103828
"2268","29to33","F","6_무등급","5_1회성",77236477
"2269","54to58","F","6_무등급","5_1회성",77362203
"2270","54to58","F","6_무등급","3_우수",76786103
"2271","59to63","M","6_무등급","5_1회성",76786392
"2272","54to58","M","6_무등급","4_일반",76821823
"2273","59to63","F","6_무등급","4_일반",76821824
"2274","54to58","F","6_무등급","2_VIP",76872179
"2275","29to33","F","6_무등급","5_1회성",77116104
"2276","64to68","M","6_무등급","4_일반",77257725
"2277","59to63","M","6_무등급","3_우수",76980832
"2278","64to68","M","6_무등급","3_우수",77466307
"2279","59to63","F","6_무등급","3_우수",77466308
"2280","59to63","M","5_1회성","3_우수",77562737
"2281","59to63","M","6_무등급","5_1회성",77088276
"2282","39to43","M","6_무등급","4_일반",77117609
"2283","74to78","M","6_무등급","4_일반",77128573
"2284","59to63","F","6_무등급","5_1회성",77330168
"2285","54to58","F","6_무등급","2_VIP",77376285
"2286","54to58","M","4_일반","2_VIP",77545614
"2287","59to63","M","6_무등급","5_1회성",77558356
"2288","39to43","F","6_무등급","6_무등급",76817593
"2289","39to43","M","6_무등급","4_일반",76874032
"2290","44to48","F","6_무등급","3_우수",77140542
"2291","54to58","F","6_무등급","5_1회성",77269454
"2292","39to43","M","6_무등급","3_우수",77533917
"2293","54to58","M","6_무등급","4_일반",77624221
"2294","54to58","F","6_무등급","4_일반",77631029
"2295","59to63","M","6_무등급","5_1회성",76782075
"2296","49to53","M","6_무등급","5_1회성",76839839
"2297","39to43","F","4_일반","6_무등급",76895933
"2298","59to63","F","6_무등급","5_1회성",76976431
"2299","54to58","F","6_무등급","5_1회성",77222862
"2300","29to33","F","6_무등급","6_무등급",77374212
"2301","59to63","F","6_무등급","5_1회성",77532693
"2302","59to63","F","5_1회성","2_VIP",77541010
"2303","59to63","M","6_무등급","6_무등급",77543548
"2304","54to58","M","6_무등급","5_1회성",77563922
"2305","59to63","M","6_무등급","4_일반",76860128
"2306","54to58","F","6_무등급","2_VIP",77401568
"2307","69to73","M","4_일반","4_일반",77517884
"2308","49to53","F","6_무등급","4_일반",77546096
"2309","49to53","F","6_무등급","5_1회성",76819886
"2310","74to78","M","6_무등급","5_1회성",77102364
"2311","69to73","F","6_무등급","5_1회성",77102365
"2312","54to58","F","6_무등급","3_우수",77265931
"2313","59to63","M","6_무등급","3_우수",77308323
"2314","39to43","F","6_무등급","5_1회성",77042613
"2315","44to48","M","5_1회성","5_1회성",77549303
"2316","69to73","M","6_무등급","4_일반",76791921
"2317","39to43","M","6_무등급","5_1회성",76885688
"2318","69to73","F","6_무등급","5_1회성",76968322
"2319","54to58","F","4_일반","3_우수",77070321
"2320","64to68","M","6_무등급","3_우수",77106051
"2321","59to63","F","6_무등급","3_우수",77106131
"2322","49to53","F","6_무등급","5_1회성",77147842
"2323","49to53","F","6_무등급","5_1회성",77360471
"2324","69to73","M","6_무등급","3_우수",77360782
"2325","44to48","F","6_무등급","4_일반",76802454
"2326","59to63","F","6_무등급","5_1회성",76998526
"2327","59to63","M","6_무등급","5_1회성",77154706
"2328","59to63","F","6_무등급","5_1회성",77252078
"2329","64to68","F","6_무등급","5_1회성",77308196
"2330","34to38","F","6_무등급","4_일반",77485959
"2331","59to63","F","6_무등급","4_일반",77653843
"2332","44to48","M","6_무등급","5_1회성",77208018
"2333","59to63","M","6_무등급","6_무등급",77328714
"2334","49to53","M","4_일반","3_우수",77362576
"2335","74to78","F","6_무등급","2_VIP",77387849
"2336","54to58","M","6_무등급","3_우수",77397731
"2337","49to53","F","6_무등급","3_우수",77397732
"2338","39to43","F","6_무등급","5_1회성",76817593
"2339","64to68","F","6_무등급","4_일반",76909019
"2340","49to53","F","6_무등급","4_일반",76915121
"2341","39to43","F","6_무등급","5_1회성",77086744
"2342","59to63","F","6_무등급","5_1회성",77556047
"2343","39to43","M","4_일반","4_일반",77655457
"2344","34to38","F","5_1회성","5_1회성",76789702
"2345","34to38","M","4_일반","5_1회성",77183329
"2346","39to43","F","6_무등급","3_우수",77202003
"2347","39to43","M","5_1회성","6_무등급",77389037
"2348","49to53","F","6_무등급","5_1회성",77556837
"2349","59to63","F","5_1회성","5_1회성",76919819
"2350","44to48","F","6_무등급","3_우수",77179372
"2351","74to78","M","6_무등급","5_1회성",77293975
"2352","59to63","F","6_무등급","5_1회성",77319518
"2353","74to78","M","6_무등급","5_1회성",76767790
"2354","59to63","M","6_무등급","4_일반",76800395
"2355","49to53","F","5_1회성","6_무등급",76832339
"2356","49to53","M","6_무등급","3_우수",76942801
"2357","49to53","M","6_무등급","3_우수",76942801
"2358","49to53","F","6_무등급","2_VIP",76942802
"2359","49to53","F","6_무등급","2_VIP",76942802
"2360","59to63","F","6_무등급","3_우수",77410940
"2361","39to43","F","6_무등급","6_무등급",76876842
"2362","49to53","F","5_1회성","6_무등급",76926720
"2363","64to68","F","6_무등급","5_1회성",76950446
"2364","59to63","F","2_VIP","5_1회성",77111125
"2365","54to58","M","5_1회성","4_일반",77130667
"2366","44to48","F","6_무등급","4_일반",77130668
"2367","34to38","F","4_일반","6_무등급",77203852
"2368","34to38","F","4_일반","6_무등급",77203852
"2369","64to68","M","6_무등급","5_1회성",77284689
"2370","59to63","F","6_무등급","5_1회성",77284690
"2371","39to43","F","6_무등급","5_1회성",77292826
"2372","44to48","F","6_무등급","6_무등급",77320500
"2373","34to38","F","2_VIP","6_무등급",77378920
"2374","74to78","F","6_무등급","6_무등급",77517479
"2375","39to43","F","4_일반","5_1회성",77576667
"2376","54to58","F","6_무등급","5_1회성",76860027
"2377","49to53","M","6_무등급","4_일반",76944714
"2378","34to38","M","6_무등급","3_우수",77028614
"2379","34to38","M","6_무등급","3_우수",77028614
"2380","54to58","M","4_일반","1_VVIP",77091327
"2381","54to58","F","5_1회성","5_1회성",77096530
"2382","69to73","M","6_무등급","5_1회성",77100031
"2383","64to68","F","6_무등급","2_VIP",77100032
"2384","54to58","F","6_무등급","3_우수",77430895
"2385","39to43","F","4_일반","2_VIP",77432170
"2386","59to63","M","6_무등급","2_VIP",77439197
"2387","54to58","F","6_무등급","2_VIP",77439198
"2388","24to28","F","6_무등급","4_일반",77526837
"2389","79more","M","6_무등급","3_우수",77541674
"2390","64to68","M","6_무등급","6_무등급",76784994
"2391","54to58","F","6_무등급","3_우수",76814285
"2392","29to33","M","6_무등급","3_우수",76814286
"2393","64to68","F","6_무등급","4_일반",76909019
"2394","49to53","M","6_무등급","3_우수",76942801
"2395","49to53","F","6_무등급","2_VIP",76942802
"2396","29to33","F","6_무등급","3_우수",76975166
"2397","69to73","F","6_무등급","5_1회성",76976857
"2398","54to58","M","4_일반","1_VVIP",77091327
"2399","34to38","F","6_무등급","4_일반",77184899
"2400","69to73","M","6_무등급","3_우수",77217173
"2401","69to73","M","6_무등급","2_VIP",77424272
"2402","64to68","F","6_무등급","2_VIP",77424273
"2403","69to73","F","6_무등급","5_1회성",77496877
"2404","74to78","M","6_무등급","5_1회성",77496878
"2405","44to48","F","5_1회성","3_우수",77517783
"2406","59to63","F","6_무등급","5_1회성",77525551
"2407","69to73","F","6_무등급","3_우수",77586152
"2408","39to43","F","5_1회성","5_1회성",77586153
"2409","54to58","F","6_무등급","4_일반",77611533
"2410","54to58","F","6_무등급","4_일반",77611533
"2411","49to53","F","6_무등급","2_VIP",77616871
"2412","44to48","M","6_무등급","3_우수",76860080
"2413","69to73","F","5_1회성","5_1회성",77024605
"2414","39to43","M","4_일반","6_무등급",77090466
"2415","44to48","F","4_일반","3_우수",77163421
"2416","64to68","F","6_무등급","5_1회성",77398392
"2417","54to58","F","6_무등급","5_1회성",77409384
"2418","49to53","F","6_무등급","2_VIP",77466182
"2419","54to58","F","6_무등급","2_VIP",77478343
"2420","39to43","F","5_1회성","5_1회성",77564242
"2421","34to38","F","6_무등급","5_1회성",76823407
"2422","49to53","F","5_1회성","5_1회성",76946348
"2423","39to43","F","5_1회성","5_1회성",77084652
"2424","39to43","M","4_일반","6_무등급",77090466
"2425","54to58","F","6_무등급","5_1회성",77253783
"2426","59to63","F","6_무등급","4_일반",77389014
"2427","59to63","F","6_무등급","4_일반",77389014
"2428","64to68","M","6_무등급","5_1회성",77398866
"2429","44to48","F","6_무등급","4_일반",77101779
"2430","64to68","F","5_1회성","4_일반",77239414
"2431","39to43","M","6_무등급","5_1회성",77451996
"2432","54to58","F","6_무등급","3_우수",77042541
"2433","49to53","F","6_무등급","5_1회성",77227379
"2434","29to33","M","5_1회성","6_무등급",77418007
"2435","49to53","M","5_1회성","5_1회성",76869734
"2436","49to53","M","5_1회성","3_우수",76952304
"2437","54to58","F","6_무등급","5_1회성",77039470
"2438","19to23","M","6_무등급","5_1회성",77047467
"2439","29to33","F","6_무등급","6_무등급",77060736
"2440","49to53","M","6_무등급","2_VIP",77092153
"2441","59to63","F","2_VIP","3_우수",77111125
"2442","54to58","M","5_1회성","3_우수",77223790
"2443","54to58","M","5_1회성","3_우수",77223790
"2444","59to63","F","6_무등급","3_우수",77274941
"2445","59to63","M","6_무등급","5_1회성",77376749
"2446","59to63","F","6_무등급","3_우수",77395381
"2447","74to78","F","5_1회성","4_일반",77020725
"2448","44to48","M","6_무등급","5_1회성",77065500
"2449","49to53","M","5_1회성","5_1회성",77343087
"2450","49to53","F","4_일반","5_1회성",77343167
"2451","49to53","M","6_무등급","6_무등급",77398539
"2452","59to63","F","6_무등급","5_1회성",77413147
"2453","54to58","F","5_1회성","2_VIP",77430175
"2454","54to58","M","4_일반","3_우수",77478152
"2455","44to48","F","6_무등급","5_1회성",76872829
"2456","39to43","F","6_무등급","3_우수",76971790
"2457","64to68","F","6_무등급","5_1회성",77270177
"2458","54to58","F","6_무등급","3_우수",77430895
"2459","49to53","F","6_무등급","5_1회성",77582335
"2460","24to28","M","3_우수","6_무등급",77639431
"2461","69to73","F","6_무등급","5_1회성",76967127
"2462","69to73","M","6_무등급","3_우수",77046836
"2463","59to63","F","6_무등급","3_우수",77395255
"2464","59to63","F","6_무등급","5_1회성",77127356
"2465","24to28","F","5_1회성","5_1회성",77613146
"2466","54to58","F","6_무등급","5_1회성",77641060
"2467","44to48","M","6_무등급","5_1회성",77106180
"2468","39to43","F","6_무등급","4_일반",77234578
"2469","54to58","M","6_무등급","2_VIP",76821823
"2470","59to63","F","6_무등급","2_VIP",76821824
"2471","59to63","F","6_무등급","3_우수",77374778
"2472","59to63","M","6_무등급","3_우수",76821343
"2473","34to38","F","6_무등급","5_1회성",76981838
"2474","44to48","F","5_1회성","4_일반",77190817
"2475","39to43","F","5_1회성","5_1회성",77227588
"2476","59to63","F","6_무등급","5_1회성",77290034
"2477","44to48","F","6_무등급","5_1회성",77457224
"2478","64to68","F","5_1회성","5_1회성",76821922
"2479","64to68","F","6_무등급","4_일반",77126290
"2480","49to53","M","3_우수","5_1회성",77318375
"2481","49to53","F","6_무등급","5_1회성",77418856
"2482","44to48","M","5_1회성","3_우수",77477471
"2483","54to58","F","6_무등급","5_1회성",76779854
"2484","44to48","F","6_무등급","5_1회성",76826383
"2485","59to63","F","6_무등급","3_우수",76967187
"2486","49to53","F","6_무등급","4_일반",77005865
"2487","49to53","M","6_무등급","5_1회성",77340848
"2488","49to53","F","6_무등급","4_일반",76788543
"2489","34to38","M","6_무등급","5_1회성",76912957
"2490","64to68","M","6_무등급","4_일반",76963910
"2491","39to43","F","5_1회성","5_1회성",77130226
"2492","59to63","F","6_무등급","5_1회성",77253097
"2493","39to43","F","5_1회성","5_1회성",77301133
"2494","59to63","M","6_무등급","2_VIP",77425082
"2495","59to63","F","6_무등급","2_VIP",76882908
"2496","64to68","M","6_무등급","2_VIP",77126491
"2497","44to48","F","6_무등급","5_1회성",77289130
"2498","44to48","F","6_무등급","5_1회성",77289130
"2499","64to68","M","6_무등급","4_일반",77318125
"2500","49to53","F","6_무등급","6_무등급",77352806
"2501","59to63","M","6_무등급","3_우수",77011815
"2502","59to63","F","6_무등급","3_우수",77011816
"2503","59to63","F","6_무등급","3_우수",77399385
"2504","64to68","M","5_1회성","4_일반",77629214
"2505","39to43","F","5_1회성","5_1회성",76884100
"2506","59to63","M","6_무등급","5_1회성",77206527
"2507","59to63","M","5_1회성","5_1회성",77277327
"2508","29to33","F","5_1회성","5_1회성",76968707
"2509","44to48","M","6_무등급","4_일반",77065361
"2510","54to58","F","6_무등급","4_일반",77380803
"2511","69to73","F","6_무등급","3_우수",77445077
"2512","44to48","F","6_무등급","5_1회성",76881663
"2513","54to58","F","6_무등급","6_무등급",76994336
"2514","64to68","M","6_무등급","4_일반",77128827
"2515","44to48","F","5_1회성","6_무등급",77168264
"2516","44to48","M","5_1회성","4_일반",77174460
"2517","59to63","F","6_무등급","3_우수",77420164
"2518","64to68","M","5_1회성","5_1회성",77463508
"2519","39to43","F","6_무등급","5_1회성",77586678
"2520","44to48","F","5_1회성","6_무등급",77650017
"2521","44to48","F","6_무등급","4_일반",77284977
"2522","49to53","F","6_무등급","5_1회성",77292686
"2523","54to58","F","5_1회성","3_우수",77321396
"2524","54to58","M","6_무등급","3_우수",77321397
"2525","49to53","M","4_일반","5_1회성",77456899
"2526","39to43","F","6_무등급","6_무등급",77543043
"2527","54to58","M","4_일반","3_우수",77584895
"2528","64to68","F","6_무등급","4_일반",76845512
"2529","74to78","F","6_무등급","6_무등급",77171141
"2530","59to63","M","6_무등급","3_우수",77546369
"2531","64to68","M","6_무등급","2_VIP",77546371
"2532","69to73","F","5_1회성","5_1회성",76805196
"2533","44to48","F","6_무등급","5_1회성",77114810
"2534","39to43","M","5_1회성","6_무등급",77151689
"2535","74to78","M","4_일반","5_1회성",77249592
"2536","69to73","M","6_무등급","5_1회성",77249598
"2537","74to78","F","6_무등급","5_1회성",77249678
"2538","49to53","F","6_무등급","6_무등급",77270688
"2539","74to78","F","6_무등급","5_1회성",77365751
"2540","44to48","F","5_1회성","5_1회성",77582848
"2541","49to53","F","4_일반","5_1회성",76854723
"2542","64to68","F","6_무등급","6_무등급",76998433
"2543","44to48","F","6_무등급","4_일반",76823656
"2544","54to58","M","6_무등급","5_1회성",76873623
"2545","49to53","M","4_일반","4_일반",77129613
"2546","49to53","F","6_무등급","4_일반",77216427
"2547","34to38","M","6_무등급","5_1회성",77392228
"2548","49to53","F","6_무등급","3_우수",77594678
"2549","64to68","M","6_무등급","4_일반",77649080
"2550","59to63","M","4_일반","3_우수",76829673
"2551","54to58","M","5_1회성","5_1회성",76831703
"2552","59to63","M","6_무등급","5_1회성",77043465
"2553","59to63","M","5_1회성","5_1회성",77146589
"2554","49to53","F","4_일반","5_1회성",77015505
"2555","49to53","F","6_무등급","3_우수",77153513
"2556","44to48","F","6_무등급","6_무등급",77209864
"2557","54to58","M","6_무등급","5_1회성",77267672
"2558","49to53","F","6_무등급","5_1회성",77300619
"2559","59to63","M","6_무등급","4_일반",76800395
"2560","59to63","F","6_무등급","4_일반",77034996
"2561","39to43","F","6_무등급","2_VIP",77140725
"2562","54to58","F","6_무등급","3_우수",77224927
"2563","54to58","F","6_무등급","3_우수",77265931
"2564","59to63","M","6_무등급","3_우수",77308323
"2565","69to73","M","6_무등급","2_VIP",77599953
"2566","64to68","F","6_무등급","5_1회성",76797121
"2567","64to68","M","6_무등급","4_일반",77283653
"2568","44to48","M","5_1회성","5_1회성",76796034
"2569","54to58","M","4_일반","3_우수",76819220
"2570","59to63","F","6_무등급","5_1회성",76881883
"2571","39to43","F","5_1회성","5_1회성",76980277
"2572","59to63","F","6_무등급","4_일반",77001533
"2573","49to53","F","6_무등급","4_일반",77357660
"2574","44to48","F","6_무등급","4_일반",77358646
"2575","49to53","M","6_무등급","5_1회성",76995166
"2576","64to68","F","6_무등급","4_일반",77059703
"2577","49to53","M","6_무등급","4_일반",77165817
"2578","44to48","F","5_1회성","6_무등급",77196666
"2579","49to53","F","6_무등급","5_1회성",76966474
"2580","59to63","F","6_무등급","5_1회성",77060285
"2581","44to48","F","6_무등급","3_우수",77183672
"2582","54to58","M","5_1회성","6_무등급",77189182
"2583","59to63","F","6_무등급","5_1회성",77261593
"2584","39to43","F","6_무등급","5_1회성",77585201
"2585","49to53","M","6_무등급","5_1회성",76938937
"2586","44to48","F","4_일반","1_VVIP",76974130
"2587","44to48","F","6_무등급","5_1회성",77492939
"2588","44to48","F","5_1회성","5_1회성",76900104
"2589","59to63","F","6_무등급","4_일반",76900729
"2590","59to63","M","6_무등급","5_1회성",77026831
"2591","64to68","F","6_무등급","5_1회성",77050083
"2592","49to53","F","6_무등급","5_1회성",77330668
"2593","44to48","F","6_무등급","5_1회성",77382247
"2594","44to48","F","6_무등급","5_1회성",77611403
"2595","64to68","F","6_무등급","5_1회성",76806265
"2596","39to43","F","5_1회성","5_1회성",76944420
"2597","34to38","M","5_1회성","5_1회성",77487010
"2598","54to58","F","4_일반","6_무등급",77514750
"2599","64to68","F","6_무등급","5_1회성",77569966
"2600","59to63","M","6_무등급","5_1회성",76811748
"2601","54to58","M","5_1회성","5_1회성",76859013
"2602","74to78","F","6_무등급","3_우수",76940443
"2603","54to58","F","4_일반","5_1회성",77465587
"2604","64to68","F","6_무등급","5_1회성",77466023
"2605","49to53","M","6_무등급","5_1회성",76810213
"2606","49to53","M","6_무등급","5_1회성",76810213
"2607","39to43","F","6_무등급","5_1회성",76876842
"2608","54to58","F","6_무등급","4_일반",76882327
"2609","64to68","F","5_1회성","3_우수",76979114
"2610","49to53","F","5_1회성","3_우수",76981599
"2611","34to38","F","5_1회성","6_무등급",77056172
"2612","49to53","F","6_무등급","5_1회성",77158240
"2613","49to53","F","6_무등급","5_1회성",77354964
"2614","39to43","F","6_무등급","3_우수",76953822
"2615","34to38","F","6_무등급","5_1회성",77049868
"2616","54to58","M","6_무등급","4_일반",77197780
"2617","59to63","M","5_1회성","4_일반",77298828
"2618","54to58","M","6_무등급","5_1회성",77580873
"2619","49to53","F","6_무등급","3_우수",77580874
"2620","54to58","M","5_1회성","6_무등급",77612303
"2621","59to63","F","5_1회성","3_우수",76936725
"2622","54to58","M","5_1회성","2_VIP",77539691
"2623","74to78","F","6_무등급","4_일반",77543649
"2624","59to63","F","5_1회성","5_1회성",76771286
"2625","39to43","F","5_1회성","5_1회성",76827400
"2626","39to43","F","6_무등급","3_우수",77216827
"2627","59to63","F","6_무등급","3_우수",77619165
"2628","44to48","F","6_무등급","5_1회성",76876054
"2629","24to28","F","6_무등급","5_1회성",76900545
"2630","24to28","F","6_무등급","5_1회성",77315125
"2631","69to73","F","6_무등급","5_1회성",77399493
"2632","54to58","F","5_1회성","4_일반",77531947
"2633","54to58","F","6_무등급","5_1회성",77532734
"2634","69to73","F","6_무등급","4_일반",76932161
"2635","59to63","F","6_무등급","4_일반",77157965
"2636","59to63","M","6_무등급","4_일반",77216840
"2637","39to43","M","6_무등급","5_1회성",77331132
"2638","64to68","M","6_무등급","3_우수",77561674
"2639","24to28","F","5_1회성","6_무등급",77641617
"2640","44to48","F","6_무등급","5_1회성",76902161
"2641","49to53","F","6_무등급","4_일반",77031717
"2642","64to68","M","5_1회성","3_우수",77446265
"2643","64to68","F","5_1회성","4_일반",77497022
"2644","39to43","F","6_무등급","4_일반",77593236
"2645","49to53","M","6_무등급","5_1회성",76851932
"2646","49to53","M","6_무등급","5_1회성",76851932
"2647","49to53","F","6_무등급","5_1회성",77101740
"2648","29to33","F","6_무등급","6_무등급",77124379
"2649","39to43","F","6_무등급","5_1회성",77214304
"2650","44to48","F","6_무등급","5_1회성",77237838
"2651","54to58","F","6_무등급","5_1회성",77251263
"2652","59to63","M","6_무등급","5_1회성",77476055
"2653","39to43","F","6_무등급","4_일반",77485685
"2654","59to63","M","4_일반","5_1회성",76821618
"2655","49to53","M","5_1회성","5_1회성",76827644
"2656","74to78","F","6_무등급","6_무등급",76920152
"2657","44to48","F","4_일반","1_VVIP",76974130
"2658","49to53","M","6_무등급","5_1회성",76975893
"2659","59to63","F","6_무등급","4_일반",77221994
"2660","64to68","M","6_무등급","4_일반",77221995
"2661","54to58","F","5_1회성","5_1회성",77646218
"2662","59to63","F","6_무등급","4_일반",77653843
"2663","49to53","F","6_무등급","5_1회성",76880138
"2664","49to53","F","6_무등급","5_1회성",77073210
"2665","39to43","M","6_무등급","5_1회성",77074701
"2666","59to63","F","6_무등급","5_1회성",77350170
"2667","69to73","F","6_무등급","5_1회성",76776445
"2668","39to43","F","6_무등급","5_1회성",76909183
"2669","64to68","M","5_1회성","3_우수",77467413
"2670","59to63","F","6_무등급","3_우수",77467495
"2671","69to73","F","6_무등급","3_우수",77487120
"2672","69to73","M","6_무등급","3_우수",77158983
"2673","64to68","F","6_무등급","5_1회성",77158984
"2674","54to58","F","6_무등급","3_우수",77211660
"2675","19to23","M","6_무등급","6_무등급",76985724
"2676","59to63","M","6_무등급","5_1회성",77411061
"2677","44to48","F","6_무등급","5_1회성",77455760
"2678","59to63","F","6_무등급","4_일반",77477459
"2679","59to63","M","6_무등급","3_우수",76837868
"2680","34to38","F","5_1회성","6_무등급",77076190
"2681","49to53","F","6_무등급","3_우수",77103294
"2682","64to68","F","6_무등급","5_1회성",77242357
"2683","44to48","F","6_무등급","4_일반",77455876
"2684","59to63","F","6_무등급","5_1회성",77636346
"2685","39to43","F","6_무등급","5_1회성",76810284
"2686","59to63","F","6_무등급","4_일반",77053538
"2687","59to63","M","6_무등급","4_일반",77056156
"2688","54to58","F","6_무등급","4_일반",77056157
"2689","59to63","F","6_무등급","4_일반",77087988
"2690","64to68","F","6_무등급","3_우수",77257094
"2691","49to53","M","4_일반","5_1회성",77038921
"2692","54to58","M","6_무등급","6_무등급",77261744
"2693","49to53","M","6_무등급","4_일반",77332651
"2694","74to78","F","6_무등급","5_1회성",76825809
"2695","39to43","F","6_무등급","5_1회성",76854084
"2696","49to53","F","6_무등급","3_우수",76976660
"2697","49to53","F","6_무등급","4_일반",76984726
"2698","39to43","M","6_무등급","6_무등급",77251775
"2699","44to48","F","6_무등급","5_1회성",77397172
"2700","59to63","M","6_무등급","5_1회성",77483464
"2701","49to53","F","6_무등급","5_1회성",76878017
"2702","34to38","F","5_1회성","5_1회성",77105068
"2703","49to53","M","6_무등급","5_1회성",77109815
"2704","29to33","F","6_무등급","5_1회성",77236160
"2705","44to48","F","6_무등급","4_일반",77260055
"2706","54to58","M","6_무등급","4_일반",77373002
"2707","69to73","M","6_무등급","5_1회성",77643251
"2708","29to33","F","4_일반","6_무등급",77395270
"2709","59to63","F","6_무등급","4_일반",77593422
"2710","39to43","F","6_무등급","4_일반",77060425
"2711","49to53","F","6_무등급","4_일반",77324717
"2712","54to58","M","6_무등급","5_1회성",77482283
"2713","59to63","F","6_무등급","4_일반",77650355
"2714","29to33","F","6_무등급","3_우수",77460761
"2715","69to73","F","6_무등급","4_일반",77143501
"2716","59to63","M","6_무등급","4_일반",77182236
"2717","39to43","F","6_무등급","5_1회성",77652556
"2718","39to43","F","6_무등급","4_일반",77173529
"2719","49to53","F","6_무등급","3_우수",77407464
"2720","49to53","F","6_무등급","2_VIP",77459750
"2721","19to23","M","6_무등급","5_1회성",77459752
"2722","49to53","M","5_1회성","5_1회성",77527068
"2723","44to48","F","6_무등급","5_1회성",76838059
"2724","69to73","M","6_무등급","5_1회성",76861436
"2725","39to43","F","6_무등급","5_1회성",77189939
"2726","54to58","F","6_무등급","3_우수",77289754
"2727","34to38","F","6_무등급","4_일반",77317743
"2728","39to43","F","4_일반","5_1회성",77368639
"2729","59to63","M","6_무등급","4_일반",77576074
"2730","54to58","F","6_무등급","4_일반",77576075
"2731","54to58","M","6_무등급","4_일반",76823807
"2732","49to53","M","6_무등급","6_무등급",76925257
"2733","54to58","M","6_무등급","5_1회성",77128347
"2734","64to68","F","6_무등급","4_일반",77364788
"2735","69to73","F","6_무등급","5_1회성",77068019
"2736","49to53","M","6_무등급","3_우수",77251951
"2737","44to48","M","4_일반","4_일반",77506172
"2738","39to43","F","4_일반","5_1회성",77506173
"2739","59to63","M","6_무등급","4_일반",77621789
"2740","54to58","F","6_무등급","4_일반",77621867
"2741","54to58","F","6_무등급","4_일반",76778033
"2742","54to58","M","4_일반","3_우수",77556723
"2743","54to58","F","6_무등급","5_1회성",77612702
"2744","49to53","F","6_무등급","4_일반",77635626
"2745","49to53","F","6_무등급","5_1회성",76841258
"2746","49to53","F","6_무등급","5_1회성",76891180
"2747","49to53","F","6_무등급","5_1회성",77077227
"2748","59to63","M","5_1회성","3_우수",77227116
"2749","59to63","F","4_일반","3_우수",77227117
"2750","49to53","F","6_무등급","4_일반",77246929
"2751","59to63","F","5_1회성","5_1회성",77393794
"2752","49to53","F","6_무등급","4_일반",77431382
"2753","59to63","M","6_무등급","5_1회성",77579160
"2754","54to58","F","6_무등급","5_1회성",77592932
"2755","59to63","M","6_무등급","4_일반",77353972
"2756","64to68","M","5_1회성","5_1회성",77475681
"2757","49to53","F","4_일반","4_일반",77585788
"2758","59to63","F","5_1회성","5_1회성",77591246
"2759","49to53","F","6_무등급","5_1회성",77602909
"2760","24to28","F","5_1회성","6_무등급",76884527
"2761","54to58","M","6_무등급","5_1회성",76956835
"2762","49to53","M","5_1회성","5_1회성",76982561
"2763","39to43","F","6_무등급","3_우수",77031116
"2764","69to73","F","6_무등급","5_1회성",77266632
